date,log_ip_daily_sa,ip_daily_sa,ip_rebased_2015m1_100,log_ip_rebased_2015m1_100
2015-01-01,4.516338972281476,91.50000000000003,100.0,4.605170185988092
2015-01-02,4.51703647112061,91.56384340654344,100.06977421480154,4.605867684827226
2015-01-03,4.517733969959744,91.62773135932247,100.13959711401358,4.606565183666359
2015-01-04,4.518431468798879,91.69166388941898,100.20946873160541,4.607262682505495
2015-01-05,4.5191289676380135,91.75564102793629,100.27938910156968,4.6079601813446285
2015-01-06,4.519826466477148,91.81966280599966,100.34935825792309,4.6086576801837635
2015-01-07,4.520523965316282,91.88372925475596,100.41937623470594,4.609355179022898
2015-01-08,4.521221464155417,91.94784040537392,100.4894430659824,4.610052677862033
2015-01-09,4.521918962994551,92.01199628904374,100.55955878584011,4.610750176701166
2015-01-10,4.522616461833685,92.07619693697764,100.62972342839083,4.6114476755403
2015-01-11,4.523313960672819,92.14044238040954,100.69993702776996,4.612145174379435
2015-01-12,4.524011459511954,92.20473265059513,100.77019961813673,4.6128426732185694
2015-01-13,4.524708958351089,92.26906777881203,100.84051123367432,4.6135401720577045
2015-01-14,4.525406457190223,92.3334477963594,100.91087190858947,4.614237670896839
2015-01-15,4.526103956029357,92.39787273455849,100.98128167711306,4.614935169735972
2015-01-16,4.526801454868491,92.46234262475237,101.05174057349981,4.615632668575107
2015-01-17,4.527498953707626,92.52685749830597,101.12224863202835,4.616330167414241
2015-01-18,4.52819645254676,92.59141738660595,101.19280588700101,4.617027666253376
2015-01-19,4.528893951385895,92.65602232106107,101.26341237274433,4.61772516509251
2015-01-20,4.529591450225029,92.72067233310193,101.33406812360863,4.618422663931644
2015-01-21,4.530288949064164,92.78536745418116,101.40477317396845,4.61912016277078
2015-01-22,4.530986447903298,92.85010771577302,101.47552755822184,4.619817661609913
2015-01-23,4.531683946742432,92.9148931493741,101.54633131079135,4.620515160449048
2015-01-24,4.532381445581566,92.97972378650276,101.6171844661232,4.621212659288182
2015-01-25,4.5330789444207005,93.04459965869943,101.68808705868786,4.621910158127315
2015-01-26,4.5337764432598355,93.10952079752661,101.75903912297987,4.622607656966451
2015-01-27,4.53447394209897,93.17448723456856,101.8300406935175,4.623305155805585
2015-01-28,4.535171440938104,93.23949900143184,101.9010918048435,4.624002654644719
2015-01-29,4.535868939777238,93.30455612974498,101.97219249152454,4.624700153483854
2015-01-30,4.536566438616373,93.36965865115866,102.0433427881515,4.625397652322989
2015-01-31,4.537263937455507,93.43480659734537,102.11454272933918,4.626095151162123
2015-02-01,4.537961436294641,93.50000000000001,102.18579234972675,4.626792650001256
2015-02-02,4.538075844141696,93.51069774564098,102.19748387501744,4.626907057848312
