date,log_m1_daily,m1_daily,m1_rebased_2015m1_100
2015-01-01,11.096289476463257,65926.08547999998,100.0
2015-01-02,11.096469138553779,65937.93096239746,100.0179678230722
2015-01-03,11.096648800644301,65949.77857317025,100.03593887457104
2015-01-04,11.096828462734823,65961.62831270079,100.05391315507669
2015-01-05,11.097008124825347,65973.48018137168,100.07189066516938
2015-01-06,11.09718778691587,65985.33417956525,100.08987140542911
2015-01-07,11.097367449006391,65997.19030766423,100.10785537643643
2015-01-08,11.097547111096913,66009.04856605135,100.12584257877187
2015-01-09,11.097726773187436,66020.90895510935,100.14383301301596
2015-01-10,11.097906435277958,66032.77147522106,100.16182667974947
2015-01-11,11.09808609736848,66044.6361267694,100.17982357955317
2015-01-12,11.098265759459002,66056.50291013735,100.197823713008
2015-01-13,11.098445421549526,66068.37182570805,100.21582708069514
2015-01-14,11.098625083640048,66080.24287386438,100.23383368319536
2015-01-15,11.09880474573057,66092.11605498963,100.25184352109002
2015-01-16,11.098984407821092,66103.99136946708,100.26985659496054
2015-01-17,11.099164069911614,66115.86881768,100.28787290538826
2015-01-18,11.099343732002136,66127.74840001183,100.30589245295481
2015-01-19,11.099523394092659,66139.63011684598,100.32391523824174
2015-01-20,11.09970305618318,66151.51396856598,100.34194126183084
2015-01-21,11.099882718273705,66163.39995555556,100.35997052430419
2015-01-22,11.100062380364227,66175.28807819812,100.37800302624329
2015-01-23,11.100242042454749,66187.17833687754,100.39603876823047
2015-01-24,11.10042170454527,66199.0707319776,100.41407775084785
2015-01-25,11.100601366635793,66210.96526388217,100.43211997467773
2015-01-26,11.100781028726315,66222.86193297518,100.45016544030243
2015-01-27,11.100960690816837,66234.76073964065,100.4682141483045
2015-01-28,11.10114035290736,66246.66168426265,100.48626609926647
2015-01-29,11.101320014997883,66258.56476722544,100.50432129377123
2015-01-30,11.101499677088405,66270.469988913,100.52237973240122
2015-01-31,11.101679339178927,66282.37734970973,100.54044141573951
2015-02-01,11.10185900126945,66294.28684999997,100.55850634436909
2015-02-02,11.101037550897424,66239.85174433372,100.47593644010446
2015-02-03,11.100216100525396,66185.4613360443,100.39343433506758
2015-02-04,11.099394650153368,66131.11558843023,100.31099997358777
2015-02-05,11.098573199781342,66076.81446482014,100.22863330004006
2015-02-06,11.097751749409316,66022.5579285726,100.14633425884492
2015-02-07,11.096930299037288,65968.34594307622,100.06410279446828
2015-02-08,11.09610884866526,65914.17847174988,99.98193885142216
2015-02-09,11.095287398293234,65860.05547804254,99.89984237426403
2015-02-10,11.094465947921208,65805.97692543296,99.81781330759665
2015-02-11,11.09364449754918,65751.94277742984,99.73585159606819
2015-02-12,11.092823047177152,65697.95299757207,99.65395718437262
2015-02-13,11.092001596805126,65644.00754942854,99.57213001724938
2015-02-14,11.0911801464331,65590.10639659775,99.49037003948284
2015-02-15,11.090358696061072,65536.24950270815,99.40867719590283
2015-02-16,11.089537245689044,65482.43683141824,99.32705143138475
2015-02-17,11.088715795317018,65428.668346416394,99.24549269084922
2015-02-18,11.087894344944992,65374.94401142056,99.16400091926188
2015-02-19,11.087072894572964,65321.26379017846,99.08257606163345
2015-02-20,11.086251444200936,65267.627646467845,99.00121806302015
2015-02-21,11.08542999382891,65214.03554409619,98.91992686852338
2015-02-22,11.084608543456884,65160.48744690045,98.8387024232892
2015-02-23,11.083787093084856,65106.9833187473,98.75754467250877
2015-02-24,11.082965642712828,65053.52312353328,98.67645356141855
2015-02-25,11.082144192340802,65000.106825184615,98.59542903530003
2015-02-26,11.081322741968776,64946.73438765689,98.51447103947922
2015-02-27,11.080501291596748,64893.405774935294,98.43357951932703
2015-02-28,11.07967984122472,64840.12095103483,98.35275442025963
2015-03-01,11.078858390852695,64786.87988000002,98.27199568773796
2015-03-02,11.078490024998176,64763.019000667875,98.23580230668337
2015-03-03,11.078121659143658,64739.166909250256,98.19962225557924
2015-03-04,11.07775329328914,64715.32360251058,98.16345552951614
2015-03-05,11.077384927434622,64691.489077213475,98.1273021235865
2015-03-06,11.077016561580104,64667.66333012476,98.09116203288455
2015-03-07,11.076648195725586,64643.84635801142,98.0550352525063
2015-03-08,11.076279829871067,64620.03815764167,98.01892177754961
2015-03-09,11.075911464016551,64596.23872578499,97.98282160311426
2015-03-10,11.075543098162033,64572.44805921174,97.94673472430136
2015-03-11,11.075174732307515,64548.66615469379,97.91066113621434
2015-03-12,11.074806366452997,64524.89300900409,97.87460083395825
2015-03-13,11.074438000598478,64501.12861891679,97.83855381263994
2015-03-14,11.07406963474396,64477.37298120721,97.80252006736808
2015-03-15,11.073701268889442,64453.62609265187,97.76649959325312
2015-03-16,11.073332903034924,64429.88795002848,97.73049238540729
2015-03-17,11.072964537180406,64406.15855011593,97.6944984389447
2015-03-18,11.072596171325888,64382.43788969429,97.65851774898118
2015-03-19,11.07222780547137,64358.725965544814,97.6225503106344
2015-03-20,11.071859439616851,64335.02277444997,97.5865961190238
2015-03-21,11.071491073762333,64311.32831319338,97.55065516927064
2015-03-22,11.071122707907815,64287.64257855986,97.51472745649798
2015-03-23,11.070754342053297,64263.96556733542,97.47881297583064
2015-03-24,11.070385976198779,64240.29727630725,97.4429117223953
2015-03-25,11.070017610344262,64216.63770226382,97.40702369132055
2015-03-26,11.069649244489744,64192.986841994454,97.37114887773627
2015-03-27,11.069280878635226,64169.34469229001,97.33528727677466
2015-03-28,11.068912512780708,64145.7112499424,97.29943888356955
2015-03-29,11.06854414692619,64122.08651174472,97.26360369325653
2015-03-30,11.068175781071671,64098.47047449125,97.22778170097303
2015-03-31,11.067807415217153,64074.86313497745,97.1919729018582
2015-04-01,11.067439049362635,64051.26448999996,97.15617729105304
2015-04-02,11.067305585837342,64042.716552873266,97.14321135038713
2015-04-03,11.06717212231205,64034.169756508265,97.1302471400859
2015-04-04,11.067038658786759,64025.62410075284,97.1172846599186
